"","coefficients","replicate","pval","treatment_site"
"siteDB...337",-0.0558439482994292,169,0.021391041190311,"siteDB"
"sitePW...338",-0.0787271700236365,169,0.00112421460385544,"sitePW"
"siteDB...339",-0.264638252110703,170,2.75091829158969e-27,"siteDB"
"sitePW...340",-0.139741080593581,170,7.85753468817314e-09,"sitePW"
"siteDB...341",-0.150699745923113,171,6.82495176870875e-10,"siteDB"
"sitePW...342",-0.0222091563050714,171,0.35883168077227,"sitePW"
"siteDB...343",-0.322821168707769,172,3.87888845481174e-41,"siteDB"
"sitePW...344",-0.17521403039304,172,8.28695726329754e-14,"sitePW"
"siteDB...345",-0.320825736257004,173,4.08933824614201e-39,"siteDB"
"sitePW...346",-0.0437453007172387,173,0.0575394672665518,"sitePW"
"siteDB...347",-0.239405038426233,174,1.87452014903751e-22,"siteDB"
"sitePW...348",-0.102420153176998,174,3.14097813426388e-05,"sitePW"
"siteDB...349",-0.341719889817917,175,3.23250568029552e-45,"siteDB"
"sitePW...350",-0.136961326366371,175,4.44105199996818e-09,"sitePW"
"siteDB...351",-0.0985670644401645,176,7.0893417836427e-05,"siteDB"
"sitePW...352",0.0908128308102898,176,0.000175734943928718,"sitePW"
"siteDB...353",-0.268899483849838,177,4.08985958898447e-28,"siteDB"
"sitePW...354",0.0392504164520469,177,0.0950338989768085,"sitePW"
"siteDB...355",-0.230648962887634,178,5.15852439969297e-21,"siteDB"
"sitePW...356",0.0361629427065018,178,0.124308102851454,"sitePW"
"siteDB...357",-0.0515173514485961,179,0.0418507017124529,"siteDB"
"sitePW...358",0.115691022861099,179,2.78543808538571e-06,"sitePW"
"siteDB...359",-0.261183467446419,180,1.07366472595686e-24,"siteDB"
"sitePW...360",0.0688324207654524,180,0.00366376399162162,"sitePW"
"siteDB...361",-0.190287393107263,181,7.07042263206034e-14,"siteDB"
"sitePW...362",0.000518283455302564,181,0.983217500213384,"sitePW"
"siteDB...363",-0.233280136965624,182,1.89395960638693e-22,"siteDB"
"sitePW...364",-0.0813325092898722,182,0.000547028038589458,"sitePW"
"siteDB...365",-0.286692536816518,183,4.52944424959917e-30,"siteDB"
"sitePW...366",-0.097917730655386,183,5.08798895991731e-05,"sitePW"
"siteDB...367",-0.259016569576798,184,2.46183236192307e-23,"siteDB"
"sitePW...368",-0.0568390130890181,184,0.0237788326788023,"sitePW"
"siteDB...369",-0.310998633648779,185,4.16721436833313e-37,"siteDB"
"sitePW...370",-0.22241023994037,185,1.75802266219856e-19,"sitePW"
"siteDB...371",-0.254748283864552,186,3.22208368566173e-26,"siteDB"
"sitePW...372",-0.0803035084878374,186,0.000697765849455819,"sitePW"
"siteDB...373",-0.476312900093509,187,3.6279748312792e-87,"siteDB"
"sitePW...374",-0.240827550030892,187,1.7938634273111e-25,"sitePW"
"siteDB...375",-0.217036760112413,188,1.03898376902735e-18,"siteDB"
"sitePW...376",0.0109899106358792,188,0.643979601991556,"sitePW"
"siteDB...377",-0.308314007724431,189,7.93908116411588e-37,"siteDB"
"sitePW...378",-0.0566219022610629,189,0.0146830451185802,"sitePW"
"siteDB...379",-0.353772736402864,190,7.75514166871488e-45,"siteDB"
"sitePW...380",-0.0760372443905845,190,0.00165612790164938,"sitePW"
"siteDB...381",-0.195354258715866,191,3.28560343174947e-16,"siteDB"
"sitePW...382",0.0062136466934359,191,0.789221875318733,"sitePW"
"siteDB...383",-0.363390080374021,192,1.52714401946142e-46,"siteDB"
"sitePW...384",-0.0417421425618196,192,0.0828775887469705,"sitePW"
"siteDB...385",-0.254995576076305,193,3.51892185857811e-26,"siteDB"
"sitePW...386",-0.147697494659784,193,4.22280798658722e-10,"sitePW"
"siteDB...387",-0.367393819323007,194,1.09800786306282e-50,"siteDB"
"sitePW...388",-0.184046788180905,194,8.05595007233726e-15,"sitePW"
"siteDB...389",0.016966199602601,195,0.47460221790149,"siteDB"
"sitePW...390",0.0294656142160401,195,0.229129488586834,"sitePW"
"siteDB...391",-0.23953940863344,196,2.44877940806221e-22,"siteDB"
"sitePW...392",-0.106964401044151,196,1.255169767265e-05,"sitePW"
"siteDB...393",-0.532287339709209,197,1.53355210272479e-103,"siteDB"
"sitePW...394",-0.206279614239603,197,3.58564532929006e-19,"sitePW"
"siteDB...395",-0.326898066937153,198,8.23682220184314e-43,"siteDB"
"sitePW...396",-0.279000856167492,198,1.19305409331509e-30,"sitePW"
"siteDB...397",-0.0651476035077526,199,0.00774970212059856,"siteDB"
"sitePW...398",0.0671580456757694,199,0.00487544842224857,"sitePW"
"siteDB...399",-0.284324568070143,200,5.69141783765233e-33,"siteDB"
"sitePW...400",-0.0864750632092304,200,0.00019631060189924,"sitePW"
"siteDB...401",-0.272837147633552,201,2.51812272946048e-26,"siteDB"
"sitePW...402",-0.000178127419566513,201,0.994104985328392,"sitePW"
"siteDB...403",-0.136805969000033,202,2.13001822101247e-08,"siteDB"
"sitePW...404",0.0857758806257786,202,0.000257158855245848,"sitePW"
"siteDB...405",-0.149861185537111,203,2.76786771722884e-09,"siteDB"
"sitePW...406",0.0930954814310024,203,0.000156215527293785,"sitePW"
"siteDB...407",-0.199064158122385,204,2.63581734632436e-17,"siteDB"
"sitePW...408",-0.0781793588255284,204,0.000694084220544016,"sitePW"
"siteDB...409",-0.15773722875146,205,1.35912318944245e-10,"siteDB"
"sitePW...410",-0.0867509674870209,205,0.000465161230288039,"sitePW"
"siteDB...411",-0.294078135417519,206,9.30028611705531e-30,"siteDB"
"sitePW...412",-0.00305806147573418,206,0.901527832461801,"sitePW"
"siteDB...413",-0.115885872526562,207,8.84755832435932e-06,"siteDB"
"sitePW...414",0.175467994588434,207,3.30134501141767e-12,"sitePW"
"siteDB...415",-0.0145106844904205,208,0.547597652943862,"siteDB"
"sitePW...416",-0.0861379118140649,208,0.000511922991041381,"sitePW"
"siteDB...417",-0.219019322062321,209,1.0912122311507e-17,"siteDB"
"sitePW...418",-0.0396622068601729,209,0.111498892019716,"sitePW"
"siteDB...419",-0.329131032140896,210,2.75987920908225e-42,"siteDB"
"sitePW...420",-0.159850740218006,210,3.0843204906154e-11,"sitePW"
"siteDB...421",-0.291175974443432,211,1.11961130262707e-33,"siteDB"
"sitePW...422",-0.120553859342661,211,3.76352949950784e-07,"sitePW"
"siteDB...423",-0.090802470986188,212,0.000240789210269154,"siteDB"
"sitePW...424",0.0298801447836373,212,0.220825701316876,"sitePW"
"siteDB...425",-0.275093427558625,213,2.66351316223545e-28,"siteDB"
"sitePW...426",-0.0688246278248817,213,0.00430236795937115,"sitePW"
"siteDB...427",-0.305615568020362,214,1.00643732367877e-34,"siteDB"
"sitePW...428",-0.125564750034172,214,1.28398169937287e-07,"sitePW"
"siteDB...429",-0.276920927982029,215,3.61641176300049e-27,"siteDB"
"sitePW...430",0.0546509600788357,215,0.0215749014450936,"sitePW"
"siteDB...431",-0.388564386878784,216,2.46491995767179e-52,"siteDB"
"sitePW...432",-0.0372175897656828,216,0.115809606988638,"sitePW"
"siteDB...433",-0.215470997111985,217,5.57424766231679e-20,"siteDB"
"sitePW...434",-0.0823791464702826,217,0.000293188654546919,"sitePW"
"siteDB...435",-0.268383013077601,218,3.78392339348599e-27,"siteDB"
"sitePW...436",-0.119091797319026,218,1.43299590298824e-06,"sitePW"
"siteDB...437",-0.165897873161296,219,7.87820537527152e-12,"siteDB"
"sitePW...438",0.00957558100383859,219,0.680866463269889,"sitePW"
"siteDB...439",-0.376934827086127,220,1.20415863901209e-54,"siteDB"
"sitePW...440",-0.146255133573469,220,2.2573570967599e-10,"sitePW"
"siteDB...441",-0.185275791453946,221,3.53656945433921e-14,"siteDB"
"sitePW...442",-0.0381144142912512,221,0.111873642704162,"sitePW"
"siteDB...443",-0.433192496834128,222,1.84002872148107e-72,"siteDB"
"sitePW...444",-0.123959360853011,222,5.95381403516551e-08,"sitePW"
"siteDB...445",-0.0548035641156414,223,0.026301904782807,"siteDB"
"sitePW...446",-0.115539703029236,223,4.89273683983849e-06,"sitePW"
"siteDB...447",-0.255597071479053,224,3.85856572001452e-22,"siteDB"
"sitePW...448",0.0324624904647379,224,0.190324426707321,"sitePW"
"siteDB...449",-0.186930718554767,225,4.46715702928019e-14,"siteDB"
"sitePW...450",-0.0893902733355966,225,0.000254328496406786,"sitePW"
"siteDB...451",-0.10008891630593,226,4.48702668917729e-05,"siteDB"
"sitePW...452",-0.0486470873319672,226,0.0490495867636841,"sitePW"
"siteDB...453",-0.270867625438452,227,1.39790807414468e-30,"siteDB"
"sitePW...454",-0.283852002614022,227,5.04462351678056e-33,"sitePW"
"siteDB...455",-0.527292887035387,228,2.87738837357023e-107,"siteDB"
"sitePW...456",-0.332709337057817,228,1.20718396750101e-46,"sitePW"
"siteDB...457",-0.112054532430417,229,6.50513648199515e-06,"siteDB"
"sitePW...458",0.164236600160868,229,6.45411087850564e-12,"sitePW"
"siteDB...459",-0.205149563675681,230,1.09955316839393e-17,"siteDB"
"sitePW...460",-0.191218743911877,230,2.35580883986189e-15,"sitePW"
"siteDB...461",-0.407782785195017,231,6.03296423503834e-62,"siteDB"
"sitePW...462",-0.244983956250783,231,2.70373419518438e-24,"sitePW"
"siteDB...463",-0.408055491594448,232,8.47875025269235e-61,"siteDB"
"sitePW...464",-0.0281568712876865,232,0.224444118870582,"sitePW"
"siteDB...465",-0.220814680188075,233,2.01900770997286e-18,"siteDB"
"sitePW...466",-0.0889960101310484,233,0.000424680025853,"sitePW"
"siteDB...467",-0.30204784829701,234,7.87088980377154e-35,"siteDB"
"sitePW...468",-0.0945293594394305,234,6.3749236759528e-05,"sitePW"
"siteDB...469",-0.382614459980742,235,5.29439621403461e-54,"siteDB"
"sitePW...470",-0.171451984291327,235,4.74424298880372e-13,"sitePW"
"siteDB...471",-0.363642197446869,236,1.92025386569363e-52,"siteDB"
"sitePW...472",-0.188551738569626,236,4.11846836315523e-16,"sitePW"
"siteDB...473",-0.290812680351079,237,1.59878228200345e-28,"siteDB"
"sitePW...474",-0.153552275954939,237,2.25620474730744e-09,"sitePW"
"siteDB...475",-0.13834916792401,238,5.70037198616036e-09,"siteDB"
"sitePW...476",-0.077060865179261,238,0.00120805860721111,"sitePW"
"siteDB...477",-0.380307589753573,239,3.10204182483695e-57,"siteDB"
"sitePW...478",-0.0541194222164909,239,0.0146455613573157,"sitePW"
"siteDB...479",-0.550674261345308,240,1.34467599073479e-98,"siteDB"
"sitePW...480",-0.098913007947424,240,2.78964627064374e-05,"sitePW"
"siteDB...481",-0.396194545574733,241,1.85269371180625e-58,"siteDB"
"sitePW...482",-0.137796743556016,241,4.3277775294449e-09,"sitePW"
"siteDB...483",-0.0375322929146383,242,0.134149521665746,"siteDB"
"sitePW...484",0.0367263234870692,242,0.137351789472701,"sitePW"
"siteDB...485",-0.216879244613367,243,1.70912424508516e-18,"siteDB"
"sitePW...486",0.0557584085666066,243,0.0167935311541146,"sitePW"
"siteDB...487",-0.33789237147447,244,4.96170846934447e-38,"siteDB"
"sitePW...488",-0.0123855038163237,244,0.606409440129373,"sitePW"
"siteDB...489",-0.341952279162777,245,2.4960626873388e-39,"siteDB"
"sitePW...490",-0.0181982481386274,245,0.461646822872547,"sitePW"
"siteDB...491",-0.188407024569075,246,1.61094954465974e-14,"siteDB"
"sitePW...492",-0.154146302865246,246,3.27887118619134e-10,"sitePW"
"siteDB...493",-0.268450393015597,247,3.23265737199198e-30,"siteDB"
"sitePW...494",-0.260368682108308,247,1.86691964494758e-28,"sitePW"
"siteDB...495",-0.44773358570949,248,8.45696612754972e-79,"siteDB"
"sitePW...496",-0.359379917284062,248,1.95533323139667e-50,"sitePW"
"siteDB...497",-0.420502087849145,249,4.30142650713059e-64,"siteDB"
"sitePW...498",-0.122216210398989,249,4.18122515277296e-07,"sitePW"
"siteDB...499",-0.349101321588683,250,2.95031869452356e-40,"siteDB"
"sitePW...500",-0.0333644201756504,250,0.186253774096241,"sitePW"
"siteDB...501",-0.303130162153828,251,6.24813260512352e-36,"siteDB"
"sitePW...502",-0.14423812877267,251,1.80877093568292e-09,"sitePW"
"siteDB...503",-0.267174239535876,252,3.08639118460791e-29,"siteDB"
"sitePW...504",-0.170147807660393,252,5.44400192331782e-13,"sitePW"
"siteDB...505",-0.3086375216302,253,1.95582737730544e-37,"siteDB"
"sitePW...506",-0.248982226010908,253,5.83465421007996e-25,"sitePW"
"siteDB...507",-0.329573946217531,254,5.88513476751125e-40,"siteDB"
"sitePW...508",-0.0176628953219025,254,0.454441019868509,"sitePW"
"siteDB...509",-0.304757044203,255,2.10598923392533e-33,"siteDB"
"sitePW...510",0.0885963523111453,255,0.000143123567688603,"sitePW"
"siteDB...511",-0.309411307959846,256,1.07993480460169e-36,"siteDB"
"sitePW...512",-0.139424075537057,256,7.59344641916782e-09,"sitePW"
"siteDB...513",-0.367443318244388,257,5.73306834122582e-49,"siteDB"
"sitePW...514",-0.154182433653405,257,1.36286581897988e-10,"sitePW"
"siteDB...515",-0.508570323597945,258,9.73489946310371e-81,"siteDB"
"sitePW...516",-0.0117076734333175,258,0.629224054343723,"sitePW"
"siteDB...517",0.0845528839478696,259,0.000995947496911145,"siteDB"
"sitePW...518",0.0947095739965201,259,0.000258326398959399,"sitePW"
"siteDB...519",-0.124352446764812,260,7.82637471992411e-07,"siteDB"
"sitePW...520",-0.00358020489547475,260,0.885872689813896,"sitePW"
"siteDB...521",-0.345601811732465,261,1.54409596988955e-50,"siteDB"
"sitePW...522",-0.110197577372353,261,8.57997730375872e-07,"sitePW"
"siteDB...523",-0.129987319466859,262,1.07739808866976e-07,"siteDB"
"sitePW...524",-0.0685205997523557,262,0.00548260574485948,"sitePW"
"siteDB...525",-0.176064457721842,263,3.86655889255266e-12,"siteDB"
"sitePW...526",-0.0381595566528683,263,0.121484177895769,"sitePW"
"siteDB...527",-0.259396011204537,264,3.31233396145519e-27,"siteDB"
"sitePW...528",-0.115167229649679,264,1.09661065301931e-06,"sitePW"
"siteDB...529",-0.273130287795317,265,4.64960600156383e-28,"siteDB"
"sitePW...530",-0.0741663923576496,265,0.00215729605681963,"sitePW"
"siteDB...531",-0.273042030417462,266,5.92640418089794e-29,"siteDB"
"sitePW...532",-0.105627724070968,266,1.13450999716734e-05,"sitePW"
"siteDB...533",-0.383442671297573,267,1.42868261990521e-55,"siteDB"
"sitePW...534",-0.212917039987038,267,8.04420014357902e-19,"sitePW"
"siteDB...535",-0.0525724789371998,268,0.0317839403829547,"siteDB"
"sitePW...536",0.00557960137737719,268,0.823179964331332,"sitePW"
"siteDB...537",-0.418634156926347,269,1.87156339402505e-63,"siteDB"
"sitePW...538",-0.027331371949879,269,0.230067496753782,"sitePW"
"siteDB...539",-0.56417837212813,270,8.43144487311508e-111,"siteDB"
"sitePW...540",-0.218525911490524,270,1.27401037741472e-20,"sitePW"
"siteDB...541",-0.115901163656552,271,9.57401686911707e-07,"siteDB"
"sitePW...542",-0.0597694399886075,271,0.0139135843480677,"sitePW"
"siteDB...543",-0.290876595688105,272,1.29778282736316e-32,"siteDB"
"sitePW...544",0.000282266819683746,272,0.990355312367668,"sitePW"
"siteDB...545",-0.249708391643027,273,1.07061659643683e-23,"siteDB"
"sitePW...546",-0.0380195407565348,273,0.118462388196796,"sitePW"
"siteDB...547",-0.138753805828719,274,3.40163907481868e-07,"siteDB"
"sitePW...548",0.133374949420132,274,3.01320296906447e-07,"sitePW"
"siteDB...549",-0.105940315962366,275,1.36910284529094e-05,"siteDB"
"sitePW...550",0.0746317610335428,275,0.00184913607400681,"sitePW"
"siteDB...551",-0.167007747283746,276,1.58785856154442e-11,"siteDB"
"sitePW...552",-0.139206008934046,276,2.804026445875e-08,"sitePW"
"siteDB...553",-0.204752414476598,277,8.67500858982836e-17,"siteDB"
"sitePW...554",0.0762047326857519,277,0.00127896492161966,"sitePW"
"siteDB...555",-0.280008479736966,278,2.87212067949445e-27,"siteDB"
"sitePW...556",0.0871868448387304,278,0.000300022176545138,"sitePW"
"siteDB...557",-0.333261541126202,279,9.20367282984515e-41,"siteDB"
"sitePW...558",-0.203288831504977,279,1.64282729240033e-16,"sitePW"
"siteDB...559",-0.166928997942903,280,1.44805710329334e-11,"siteDB"
"sitePW...560",0.0855527023381179,280,0.000421474445200779,"sitePW"
"siteDB...561",-0.332626054483686,281,2.52128026733487e-41,"siteDB"
"sitePW...562",-0.188902742453261,281,7.34426579951952e-15,"sitePW"
"siteDB...563",-0.149554862715652,282,1.89520631168379e-09,"siteDB"
"sitePW...564",-0.0138595905654473,282,0.573534521764985,"sitePW"
"siteDB...565",-0.374459864705736,283,2.31924652942568e-53,"siteDB"
"sitePW...566",-0.1304856705982,283,3.40477049079951e-08,"sitePW"
"siteDB...567",-0.288179751349883,284,3.5327285597423e-34,"siteDB"
"sitePW...568",-0.187150759874201,284,1.87610788589708e-15,"sitePW"
"siteDB...569",-0.351074619091381,285,1.45293007141659e-42,"siteDB"
"sitePW...570",-0.0485266156003831,285,0.0468783929544637,"sitePW"
"siteDB...571",-0.259287247905357,286,3.76050173293659e-26,"siteDB"
"sitePW...572",-0.101823992367796,286,2.25911506582241e-05,"sitePW"
"siteDB...573",-0.211586596088635,287,7.74057351207763e-17,"siteDB"
"sitePW...574",0.0624069619606467,287,0.00962700536097027,"sitePW"
"siteDB...575",-0.333728812739409,288,1.02310129030149e-41,"siteDB"
"sitePW...576",-0.15585792668201,288,6.32113782818895e-11,"sitePW"
"siteDB...577",-0.147467532855371,289,1.01988380976987e-09,"siteDB"
"sitePW...578",0.0122796512837394,289,0.603065090182957,"sitePW"
"siteDB...579",-0.229494396638273,290,1.0630750948637e-21,"siteDB"
"sitePW...580",-0.0610214898203296,290,0.00924126298038004,"sitePW"
"siteDB...581",-0.21483171975147,291,3.6251364998643e-19,"siteDB"
"sitePW...582",-0.00121435839940267,291,0.958940449956873,"sitePW"
"siteDB...583",-0.22712076184569,292,6.77871744693018e-20,"siteDB"
"sitePW...584",-0.0770490373113025,292,0.00149065575787701,"sitePW"
"siteDB...585",-0.125275821164635,293,1.26456358900939e-07,"siteDB"
"sitePW...586",-0.198054974798334,293,4.09083562297536e-16,"sitePW"
"siteDB...587",-0.340515125487735,294,3.59031019508856e-41,"siteDB"
"sitePW...588",0.0504391773129117,294,0.0317740590665813,"sitePW"
"siteDB...589",-0.342909743920352,295,2.0851963929854e-44,"siteDB"
"sitePW...590",-0.158800212931933,295,9.56953872946125e-12,"sitePW"
"siteDB...591",-0.246778331327882,296,3.53148963738124e-25,"siteDB"
"sitePW...592",-0.175434476304394,296,2.65811469246011e-13,"sitePW"
"siteDB...593",-0.425411038944414,297,2.02099677682502e-63,"siteDB"
"sitePW...594",-0.0885180748639215,297,0.00018749924611483,"sitePW"
"siteDB...595",-0.132286481165934,298,1.16261112016183e-07,"siteDB"
"sitePW...596",0.026226936228478,298,0.286425182006048,"sitePW"
"siteDB...597",-0.353599831152149,299,1.29818434186864e-48,"siteDB"
"sitePW...598",-0.0954334214170012,299,3.28162764381881e-05,"sitePW"
"siteDB...599",-0.0557881129115464,300,0.0262273070592619,"siteDB"
"sitePW...600",0.01558349882543,300,0.541940066901916,"sitePW"
"siteDB...601",-0.248549147224132,301,3.99280195325049e-24,"siteDB"
"sitePW...602",-0.187400537185796,301,2.27610519697253e-14,"sitePW"
"siteDB...603",-0.424054650028922,302,4.29443639313388e-64,"siteDB"
"sitePW...604",-0.259948886355106,302,3.05179607053793e-27,"sitePW"
"siteDB...605",-0.421583537392846,303,5.87647602322775e-65,"siteDB"
"sitePW...606",-0.110306040495275,303,2.2145835300205e-06,"sitePW"
"siteDB...607",-0.276030966207533,304,1.35971996766463e-28,"siteDB"
"sitePW...608",-0.12469199707674,304,2.48167959735574e-07,"sitePW"
"siteDB...609",-0.35858442930901,305,4.75536918503759e-47,"siteDB"
"sitePW...610",-0.184479861243059,305,1.61924305606719e-14,"sitePW"
"siteDB...611",-0.375226477084912,306,4.43852941917086e-54,"siteDB"
"sitePW...612",-0.0457654838746878,306,0.043970894823349,"sitePW"
"siteDB...613",-0.322885078586146,307,2.97553344891435e-37,"siteDB"
"sitePW...614",-0.0685207433795275,307,0.00522219776126837,"sitePW"
"siteDB...615",-0.240935460252479,308,6.31949910447892e-22,"siteDB"
"sitePW...616",0.116856218115402,308,5.91074530325075e-07,"sitePW"
"siteDB...617",-0.31534167967153,309,6.53876687427787e-38,"siteDB"
"sitePW...618",-0.136689057832827,309,1.989817873338e-08,"sitePW"
"siteDB...619",-0.544737511339911,310,6.89955252331035e-101,"siteDB"
"sitePW...620",-0.0774861973371241,310,0.000905087686284617,"sitePW"
"siteDB...621",-0.118092346575086,311,2.40817889881837e-06,"siteDB"
"sitePW...622",0.0730008801082181,311,0.00297773828853717,"sitePW"
"siteDB...623",-0.251464875280325,312,3.41244167425243e-26,"siteDB"
"sitePW...624",-0.195026521787041,312,4.42345340604239e-16,"sitePW"
"siteDB...625",-0.200591667598093,313,7.12529290020266e-17,"siteDB"
"sitePW...626",-0.0320297514688733,313,0.17150948658602,"sitePW"
"siteDB...627",-0.219192907952948,314,5.01676359893377e-20,"siteDB"
"sitePW...628",-0.249716716101129,314,2.66311847278743e-24,"sitePW"
"siteDB...629",-0.225275241281806,315,1.28693406911605e-19,"siteDB"
"sitePW...630",0.0406671982051638,315,0.0844854987357537,"sitePW"
"siteDB...631",-0.143578247509285,316,5.58822314984725e-09,"siteDB"
"sitePW...632",0.000499974863436914,316,0.983486174374232,"sitePW"
"siteDB...633",-0.193976207497506,317,7.23678055902026e-16,"siteDB"
"sitePW...634",-0.0128605315838509,317,0.581278816341541,"sitePW"
"siteDB...635",-0.157221217331213,318,1.44898870628294e-11,"siteDB"
"sitePW...636",-0.125132543398608,318,5.56998886735903e-08,"sitePW"
"siteDB...637",-0.348300459032178,319,9.0272637464025e-51,"siteDB"
"sitePW...638",-0.165127117744439,319,1.80379819648838e-13,"sitePW"
"siteDB...639",-0.179742240980004,320,3.67672820881032e-13,"siteDB"
"sitePW...640",-0.0491119528334946,320,0.0433820931912331,"sitePW"
"siteDB...641",-0.224529493970287,321,1.59135465615477e-20,"siteDB"
"sitePW...642",-0.0499997173472967,321,0.0346953045704315,"sitePW"
"siteDB...643",-0.23532615616471,322,1.66398282258471e-21,"siteDB"
"sitePW...644",-0.0574362176548088,322,0.0161976649106593,"sitePW"
"siteDB...645",-0.133227396696704,323,3.53190534858991e-08,"siteDB"
"sitePW...646",-0.040660117961387,323,0.091083298772366,"sitePW"
"siteDB...647",-0.184898606334758,324,4.82795838704038e-13,"siteDB"
"sitePW...648",0.0931638621494585,324,0.000126701239115294,"sitePW"
"siteDB...649",-0.0888557627574567,325,0.000401252696779736,"siteDB"
"sitePW...650",0.089597740561534,325,0.000261730813244946,"sitePW"
"siteDB...651",-0.307639811678771,326,9.90488821342371e-35,"siteDB"
"sitePW...652",-0.0539495220555368,326,0.0223404770353212,"sitePW"
"siteDB...653",-0.424969709366851,327,6.91200953055776e-62,"siteDB"
"sitePW...654",-0.191171290797969,327,8.88101623519243e-15,"sitePW"
"siteDB...655",-0.34983990827608,328,3.14545839549473e-47,"siteDB"
"sitePW...656",-0.214356157191109,328,1.03611640723816e-19,"sitePW"
"siteDB...657",-0.319676662120198,329,1.72258938421461e-40,"siteDB"
"sitePW...658",-0.183712690714982,329,1.64721929711161e-15,"sitePW"
"siteDB...659",-0.316247311581352,330,5.34964772360032e-38,"siteDB"
"sitePW...660",-0.149638868350302,330,4.68775707299225e-10,"sitePW"
"siteDB...661",-0.36860678722323,331,1.20120076931017e-44,"siteDB"
"sitePW...662",0.0411526596555631,331,0.0905943733308275,"sitePW"
"siteDB...663",-0.319253014546606,332,2.55839691333879e-39,"siteDB"
"sitePW...664",-0.141845232934335,332,4.00248439824577e-09,"sitePW"
"siteDB...665",-0.17495603346083,333,1.29571670000394e-13,"siteDB"
"sitePW...666",-0.0214319164819683,333,0.359790930848404,"sitePW"
"siteDB...667",-0.176965104563487,334,1.50597362623456e-14,"siteDB"
