"","coefficients","replicate","pval","treatment_site"
"sitePW...668",-0.191516009049699,334,1.10934161127819e-16,"sitePW"
"siteDB...669",-0.193921720742432,335,1.69064332077058e-15,"siteDB"
"sitePW...670",-0.000852209089624187,335,0.971560810269014,"sitePW"
"siteDB...671",-0.126358323639617,336,4.6931522709689e-07,"siteDB"
"sitePW...672",0.0189279336745205,336,0.440713018477091,"sitePW"
"siteDB...673",-0.277268615323892,337,1.10779944643192e-26,"siteDB"
"sitePW...674",-0.0351162411645897,337,0.158651582880454,"sitePW"
"siteDB...675",-0.220559694040269,338,2.30879981703112e-18,"siteDB"
"sitePW...676",-0.0526563745918494,338,0.0334973304580753,"sitePW"
"siteDB...677",-0.354801685407557,339,1.16503153961988e-42,"siteDB"
"sitePW...678",-0.167014121000352,339,2.33912569216153e-11,"sitePW"
"siteDB...679",-0.221103272247335,340,6.5475992411076e-20,"siteDB"
"sitePW...680",0.0514102792777095,340,0.0275883883155775,"sitePW"
"siteDB...681",-0.3365057643068,341,8.78645710830962e-42,"siteDB"
"sitePW...682",-0.164213971694859,341,9.15758499131496e-12,"sitePW"
"siteDB...683",-0.246672429631602,342,1.53253306883564e-24,"siteDB"
"sitePW...684",-0.161476857245364,342,1.03446651711718e-11,"sitePW"
"siteDB...685",-0.48364902327266,343,2.92370164530473e-85,"siteDB"
"sitePW...686",-0.270052043380166,343,1.84450206004177e-30,"sitePW"
"siteDB...687",-0.102410789145102,344,2.64575159960007e-05,"siteDB"
"sitePW...688",-0.111427853922609,344,8.08491815631949e-06,"sitePW"
"siteDB...689",-0.28182497181071,345,5.78289999178597e-30,"siteDB"
"sitePW...690",-0.089508446761239,345,0.0001978973916175,"sitePW"
"siteDB...691",-0.177970302101944,346,3.3421445270453e-13,"siteDB"
"sitePW...692",0.0116280121901658,346,0.618639399605278,"sitePW"
"siteDB...693",-0.269009601092795,347,6.69882428067079e-25,"siteDB"
"sitePW...694",0.0315076957650263,347,0.20884357631774,"sitePW"
"siteDB...695",-0.25558137694704,348,6.16942095935429e-26,"siteDB"
"sitePW...696",-0.0583720265484595,348,0.0126884827275074,"sitePW"
"siteDB...697",-0.300597119393051,349,1.86020513890753e-35,"siteDB"
"sitePW...698",-0.0681517806959863,349,0.0038066473045882,"sitePW"
"siteDB...699",-0.248227368462775,350,5.4151955023936e-23,"siteDB"
"sitePW...700",-0.0565586217781885,350,0.0193479173561016,"sitePW"
"siteDB...701",-0.314737980545475,351,6.07047895161149e-39,"siteDB"
"sitePW...702",-0.1349933215955,351,8.8135560698917e-09,"sitePW"
"siteDB...703",-0.141497059251508,352,2.9579419225492e-09,"siteDB"
"sitePW...704",-0.105460179752281,352,1.15863587388877e-05,"sitePW"
"siteDB...705",-0.277375871692637,353,1.03374137886138e-28,"siteDB"
"sitePW...706",-0.182082359123818,353,2.78776355183572e-13,"sitePW"
"siteDB...707",-0.264880302753941,354,1.59149801870144e-26,"siteDB"
"sitePW...708",-0.0368273534814848,354,0.122103483997004,"sitePW"
"siteDB...709",-0.309402080487378,355,1.44418850862633e-34,"siteDB"
"sitePW...710",0.0490220867898278,355,0.0389599169732987,"sitePW"
"siteDB...711",-0.296323836346288,356,1.27707513341897e-29,"siteDB"
"sitePW...712",-0.0673170912597684,356,0.00697157345083557,"sitePW"
"siteDB...713",-0.361480310633236,357,5.79221212562951e-49,"siteDB"
"sitePW...714",-0.155888335100129,357,5.35551094476006e-11,"sitePW"
"siteDB...715",-0.199359457917145,358,1.79113662294422e-15,"siteDB"
"sitePW...716",-0.0633548329475472,358,0.00936203086129937,"sitePW"
"siteDB...717",-0.14089191765661,359,1.26006606871751e-08,"siteDB"
"sitePW...718",-0.113425156710748,359,6.2203152619996e-06,"sitePW"
"siteDB...719",-0.240116088602887,360,3.14583163003479e-20,"siteDB"
"sitePW...720",-0.0401462778066215,360,0.109707969099459,"sitePW"
"siteDB...721",-0.204322553676011,361,5.05658262133562e-16,"siteDB"
"sitePW...722",0.00387851618479912,361,0.871975374809417,"sitePW"
"siteDB...723",-0.00889260108217198,362,0.713443230271031,"siteDB"
"sitePW...724",-0.0342490713760127,362,0.166417588675349,"sitePW"
"siteDB...725",-0.528589799591939,363,1.13459387804574e-92,"siteDB"
"sitePW...726",-0.0483166916326352,363,0.0422386884556439,"sitePW"
"siteDB...727",-0.203920387871784,364,4.18926880433755e-15,"siteDB"
"sitePW...728",0.073767023929311,364,0.00293719066667501,"sitePW"
"siteDB...729",-0.275991304749027,365,1.60909324003545e-27,"siteDB"
"sitePW...730",-0.113562355449433,365,4.20346857001207e-06,"sitePW"
"siteDB...731",-0.293577041263648,366,3.18914979519655e-36,"siteDB"
"sitePW...732",-0.246299259997316,366,9.54712535145986e-25,"sitePW"
"siteDB...733",-0.0922924551664806,367,0.00013782057327776,"siteDB"
"sitePW...734",0.0681775622717608,367,0.00434963431569802,"sitePW"
"siteDB...735",-0.469625462919334,368,1.03559758017186e-70,"siteDB"
"sitePW...736",-0.106914558679173,368,1.81734347033227e-05,"sitePW"
"siteDB...737",-0.196628540762759,369,2.75973426893305e-15,"siteDB"
"sitePW...738",-0.0322210491165953,369,0.191711080150831,"sitePW"
"siteDB...739",-0.405321922715616,370,3.2626684830878e-59,"siteDB"
"sitePW...740",-0.102820645303527,370,1.26399286012942e-05,"sitePW"
"siteDB...741",0.0596546578305113,371,0.0276217144104874,"siteDB"
"sitePW...742",0.32025007315216,371,1.54888882497292e-33,"sitePW"
"siteDB...743",-0.201434090342607,372,5.62831839321552e-16,"siteDB"
"sitePW...744",-0.0387589675056442,372,0.112018109256156,"sitePW"
"siteDB...745",-0.295320822483221,373,3.09881033197209e-30,"siteDB"
"sitePW...746",-0.083244997727467,373,0.000784897993741,"sitePW"
"siteDB...747",-0.158965586270839,374,4.03434949545636e-10,"siteDB"
"sitePW...748",0.0972953765661757,374,6.87825076084924e-05,"sitePW"
"siteDB...749",-0.280287759755943,375,8.89010406623008e-29,"siteDB"
"sitePW...750",0.0278018424387912,375,0.245520248481849,"sitePW"
"siteDB...751",-0.192278089139488,376,5.85843920171249e-16,"siteDB"
"sitePW...752",-0.152368336459415,376,3.13546669464719e-10,"sitePW"
"siteDB...753",-0.42153748936731,377,4.11809820149553e-67,"siteDB"
"sitePW...754",-0.189209824376042,377,1.53628468467308e-15,"sitePW"
"siteDB...755",-0.385338339627846,378,6.40478989749763e-54,"siteDB"
"sitePW...756",-0.131798435791379,378,2.47805866779877e-08,"sitePW"
"siteDB...757",-0.156050739664373,379,1.16981268936137e-09,"siteDB"
"sitePW...758",-0.00218622424474804,379,0.929491357544758,"sitePW"
"siteDB...759",-0.291994415928925,380,3.6242760315285e-34,"siteDB"
"sitePW...760",-0.197443978701965,380,6.94327014720353e-17,"sitePW"
"siteDB...761",-0.25942268904988,381,1.05972088495536e-25,"siteDB"
"sitePW...762",-0.0438869651858491,381,0.0664774456259721,"sitePW"
"siteDB...763",-0.116826654032492,382,1.12266707207858e-06,"siteDB"
"sitePW...764",-0.108864967941183,382,7.03081341557929e-06,"sitePW"
"siteDB...765",-0.274903756846129,383,2.35642133359305e-26,"siteDB"
"sitePW...766",-0.169056070313957,383,2.12123204902016e-11,"sitePW"
"siteDB...767",-0.173253757810202,384,2.46567630560552e-13,"siteDB"
"sitePW...768",-0.0112483550941707,384,0.624796904148547,"sitePW"
"siteDB...769",-0.223588080977814,385,1.46235239015981e-18,"siteDB"
"sitePW...770",0.122285398606964,385,3.07379263755233e-07,"sitePW"
"siteDB...771",-0.427298473792358,386,5.03263645706355e-72,"siteDB"
"sitePW...772",-0.366686859589225,386,5.24862703465068e-52,"sitePW"
"siteDB...773",-0.515323634559188,387,7.43443709014111e-98,"siteDB"
"sitePW...774",-0.238001715618926,387,8.68532248204108e-25,"sitePW"
"siteDB...775",-0.298688998369634,388,3.44007724730494e-36,"siteDB"
"sitePW...776",-0.259017627746054,388,2.25439389558171e-26,"sitePW"
"siteDB...777",-0.0466956634753184,389,0.0709849968827906,"siteDB"
"sitePW...778",0.198812092625508,389,3.69334509495037e-15,"sitePW"
"siteDB...779",-0.2118217474087,390,1.68395598322499e-16,"siteDB"
"sitePW...780",0.103077252757758,390,2.20302335836943e-05,"sitePW"
"siteDB...781",-0.195745998498423,391,9.41218026566043e-15,"siteDB"
"sitePW...782",0.0990408083695409,391,3.44235730424252e-05,"sitePW"
"siteDB...783",-0.471350441376666,392,5.10311507640521e-72,"siteDB"
"sitePW...784",-0.0631937904876338,392,0.00817646254111193,"sitePW"
"siteDB...785",-0.343835154836119,393,1.65201674987188e-42,"siteDB"
"sitePW...786",-0.0980332894425145,393,4.23953764329184e-05,"sitePW"
"siteDB...787",-0.445734591626116,394,1.08848381343485e-69,"siteDB"
"sitePW...788",-0.156564051506046,394,3.81792442972446e-11,"sitePW"
"siteDB...789",-0.133020912445516,395,1.21554383615052e-07,"siteDB"
"sitePW...790",0.0905038550873281,395,0.00020149932404088,"sitePW"
"siteDB...791",-0.44189538617942,396,5.30484322523335e-75,"siteDB"
"sitePW...792",-0.238897018261947,396,3.29261101548864e-24,"sitePW"
"siteDB...793",-0.442163398775415,397,1.14400858047654e-71,"siteDB"
"sitePW...794",-0.0835909176548417,397,0.000350517605010099,"sitePW"
"siteDB...795",-0.485877590011523,398,2.08534999685059e-84,"siteDB"
"sitePW...796",-0.105049504306258,398,5.3727042545879e-06,"sitePW"
"siteDB...797",-0.0803145404604163,399,0.00109971418010837,"siteDB"
"sitePW...798",-0.0590706863544542,399,0.0189396744649225,"sitePW"
"siteDB...799",-0.0834738869545679,400,0.000824375047737573,"siteDB"
"sitePW...800",0.0518884155139012,400,0.0337228772642594,"sitePW"
"siteDB...801",-0.0921618041489087,401,0.000223820230168325,"siteDB"
"sitePW...802",-0.020393166008013,401,0.412606556233314,"sitePW"
"siteDB...803",-0.364141136787335,402,1.79808547372282e-54,"siteDB"
"sitePW...804",-0.185334534483217,402,9.34980626536145e-16,"sitePW"
"siteDB...805",-0.179249596012259,403,2.79896842887115e-14,"siteDB"
"sitePW...806",-0.0585321838015978,403,0.0129141398328567,"sitePW"
"siteDB...807",-0.370325254248435,404,1.33171574116047e-49,"siteDB"
"sitePW...808",-0.0393199084844852,404,0.0920224805049302,"sitePW"
"siteDB...809",-0.35440493320445,405,2.12173073275315e-45,"siteDB"
"sitePW...810",-0.117189073042159,405,1.29530500311891e-06,"sitePW"
"siteDB...811",-0.397252198220635,406,2.90412709135775e-58,"siteDB"
"sitePW...812",-0.115999778846407,406,6.55340627492463e-07,"sitePW"
"siteDB...813",-0.339748744014224,407,6.43159166562345e-46,"siteDB"
"sitePW...814",-0.177776423982944,407,2.07596140056103e-14,"sitePW"
"siteDB...815",-0.396280753631223,408,5.27572975496894e-57,"siteDB"
"sitePW...816",-0.215877568205524,408,7.29668463027084e-19,"sitePW"
"siteDB...817",-0.398218257030417,409,1.23487357577717e-61,"siteDB"
"sitePW...818",-0.213394801855808,409,1.09820923631331e-19,"sitePW"
"siteDB...819",-0.356573892503156,410,2.25172593791034e-47,"siteDB"
"sitePW...820",-0.0282652981641279,410,0.227928911832849,"sitePW"
"siteDB...821",-0.215993763141493,411,1.4419505664901e-16,"siteDB"
"sitePW...822",0.0135995717650848,411,0.582217164480497,"sitePW"
"siteDB...823",-0.27048629510489,412,4.12230871739331e-30,"siteDB"
"sitePW...824",-0.140939825764881,412,2.74389123507342e-09,"sitePW"
"siteDB...825",-0.141563631886343,413,8.73367436056103e-09,"siteDB"
"sitePW...826",0.0557623194584273,413,0.0197026026870191,"sitePW"
"siteDB...827",-0.227180157882468,414,3.15922559808715e-19,"siteDB"
"sitePW...828",-0.0058182083118663,414,0.810205056265592,"sitePW"
"siteDB...829",-0.234018732654849,415,1.45840250157263e-21,"siteDB"
"sitePW...830",-0.134189952042639,415,4.22535425342455e-08,"sitePW"
"siteDB...831",-0.219710322224784,416,1.78455036796276e-19,"siteDB"
"sitePW...832",-0.124615990044653,416,2.08849738582468e-07,"sitePW"
"siteDB...833",-0.287850401790344,417,6.07427040384456e-30,"siteDB"
"sitePW...834",-0.0411516541117093,417,0.0910401035939643,"sitePW"
"siteDB...835",-0.20555786540409,418,1.21377689326558e-16,"siteDB"
"sitePW...836",0.057883905197657,418,0.015281512461423,"sitePW"
"siteDB...837",-0.269037022013873,419,8.86069248929795e-27,"siteDB"
"sitePW...838",-0.0589604594472574,419,0.0137902227700452,"sitePW"
"siteDB...839",-0.410861425798722,420,8.59835280177731e-62,"siteDB"
"sitePW...840",-0.0235866862862125,420,0.299014236881243,"sitePW"
"siteDB...841",-0.110144154235767,421,8.31530100140836e-06,"siteDB"
"sitePW...842",0.115494816670173,421,1.14213439485563e-06,"sitePW"
"siteDB...843",-0.329409733143315,422,2.67293378380308e-39,"siteDB"
"sitePW...844",-0.0814094637594058,422,0.000590508458783512,"sitePW"
"siteDB...845",-0.119496767960072,423,1.63645544837895e-06,"siteDB"
"sitePW...846",-0.000460132114488455,423,0.985114720057324,"sitePW"
"siteDB...847",-0.178923881501308,424,1.41836153168459e-12,"siteDB"
"sitePW...848",0.0720963841235014,424,0.00321550134528117,"sitePW"
"siteDB...849",-0.231855062844676,425,4.47691699860559e-21,"siteDB"
"sitePW...850",-0.0535397476854849,425,0.0251651675297784,"sitePW"
"siteDB...851",-0.311532398979899,426,1.76740341704838e-39,"siteDB"
"sitePW...852",-0.277160242009915,426,4.74169807488356e-30,"sitePW"
"siteDB...853",0.029159541946714,427,0.263900719753606,"siteDB"
"sitePW...854",0.238727572951261,427,3.35405972843927e-21,"sitePW"
"siteDB...855",-0.229548151846285,428,8.82410613393784e-20,"siteDB"
"sitePW...856",-0.0850622170260543,428,0.000679558836583277,"sitePW"
"siteDB...857",-0.236502177513297,429,3.30122206526591e-19,"siteDB"
"sitePW...858",0.202285730959918,429,1.13362855444729e-16,"sitePW"
"siteDB...859",-0.312762679129816,430,1.49826174578699e-33,"siteDB"
"sitePW...860",0.0972065776168847,430,6.0871411538193e-05,"sitePW"
"siteDB...861",-0.00987665413069728,431,0.691379703503015,"siteDB"
"sitePW...862",0.139889995998028,431,1.77660298167159e-08,"sitePW"
"siteDB...863",-0.07861349087421,432,0.00145198055513382,"siteDB"
"sitePW...864",-0.0242751419303837,432,0.334243685202303,"sitePW"
"siteDB...865",-0.0904844925579983,433,0.000220837446588828,"siteDB"
"sitePW...866",-0.0953959121955923,433,0.000111526134042723,"sitePW"
"siteDB...867",-0.268835707564056,434,1.48246923998239e-25,"siteDB"
"sitePW...868",-0.0818622812405569,434,0.00120009525250701,"sitePW"
"siteDB...869",-0.368583452059303,435,8.04062637550972e-51,"siteDB"
"sitePW...870",-0.0603360226322578,435,0.0107991742137404,"sitePW"
"siteDB...871",-0.367956108436311,436,6.00437117608266e-54,"siteDB"
"sitePW...872",-0.286359966879554,436,4.76345949520169e-33,"sitePW"
"siteDB...873",-0.185916188309082,437,1.09060865947758e-12,"siteDB"
"sitePW...874",0.234803867276873,437,2.81113705783434e-22,"sitePW"
"siteDB...875",-0.347810898668815,438,1.55138179728652e-42,"siteDB"
"sitePW...876",-0.136341522101724,438,2.35037987939482e-08,"sitePW"
"siteDB...877",-0.342836655716248,439,8.56577100882624e-45,"siteDB"
"sitePW...878",-0.0518093655604868,439,0.0265663435757744,"sitePW"
"siteDB...879",-0.118558664273034,440,4.03470928393704e-06,"siteDB"
"sitePW...880",-0.0513800508424825,440,0.0453469294786627,"sitePW"
"siteDB...881",-0.309426494593081,441,3.31166260413672e-33,"siteDB"
"sitePW...882",-0.0891352416509761,441,0.000277875224182043,"sitePW"
"siteDB...883",-0.377854177601746,442,1.14965749059597e-46,"siteDB"
"sitePW...884",-0.0621627584941655,442,0.0145263585752838,"sitePW"
"siteDB...885",-0.516963288622056,443,1.87440087795178e-93,"siteDB"
"sitePW...886",-0.19092610885799,443,1.05143164869296e-15,"sitePW"
"siteDB...887",-0.327543713387747,444,1.27100710918877e-41,"siteDB"
"sitePW...888",-0.112350726138005,444,1.80607572463983e-06,"sitePW"
"siteDB...889",-0.272039482563671,445,1.68306593276474e-26,"siteDB"
"sitePW...890",-0.0351871288760403,445,0.155607569371699,"sitePW"
"siteDB...891",-0.07783214001819,446,0.00130462456462873,"siteDB"
"sitePW...892",-0.0964267226207816,446,8.47989447353231e-05,"sitePW"
"siteDB...893",-0.381644126489305,447,1.68301061332221e-54,"siteDB"
"sitePW...894",-0.182888673298364,447,4.826843490998e-15,"sitePW"
"siteDB...895",-0.18671682285113,448,2.45297026317446e-14,"siteDB"
"sitePW...896",-0.0462204979360442,448,0.0556881131390183,"sitePW"
"siteDB...897",-0.352123587570528,449,2.09357723550757e-47,"siteDB"
"sitePW...898",-0.111350597930177,449,1.93417500889258e-06,"sitePW"
"siteDB...899",-0.408368362124596,450,3.84398597788713e-56,"siteDB"
"sitePW...900",-0.158414240419577,450,2.35812689112169e-10,"sitePW"
"siteDB...901",-0.0990622564840719,451,7.68755782195999e-05,"siteDB"
"sitePW...902",0.0976945904128813,451,6.71757005477694e-05,"sitePW"
"siteDB...903",-0.331666132736605,452,3.30145792806367e-44,"siteDB"
"sitePW...904",-0.135861268530414,452,3.98896213375855e-09,"sitePW"
"siteDB...905",-0.237175256867338,453,1.36054897550071e-22,"siteDB"
"sitePW...906",-0.209234151170489,453,1.74996839956664e-17,"sitePW"
"siteDB...907",-0.197954350913986,454,4.94667587049275e-15,"siteDB"
"sitePW...908",-0.0712752478626945,454,0.00464862391576973,"sitePW"
"siteDB...909",-0.324311473319106,455,1.31451238204743e-37,"siteDB"
"sitePW...910",-0.0404216096726839,455,0.0919736013641376,"sitePW"
"siteDB...911",-0.22200873688821,456,4.2559911146094e-19,"siteDB"
"sitePW...912",-0.0796717437099707,456,0.00113160126984532,"sitePW"
"siteDB...913",-0.260975966434617,457,1.75744026884324e-25,"siteDB"
"sitePW...914",0.0216341031918786,457,0.358632253125426,"sitePW"
"siteDB...915",-0.227717333966216,458,4.18928955633607e-20,"siteDB"
"sitePW...916",-0.0143846465006226,458,0.553602792416614,"sitePW"
"siteDB...917",-0.503592237974551,459,8.423095035477e-87,"siteDB"
"sitePW...918",-0.1239477513418,459,1.82488059204556e-07,"sitePW"
"siteDB...919",-0.32440551305621,460,4.46027886943312e-39,"siteDB"
"sitePW...920",-0.0467917089840187,460,0.04577526574759,"sitePW"
"siteDB...921",-0.208185697027674,461,1.2258721186568e-16,"siteDB"
"sitePW...922",-0.077350042869493,461,0.00181137464773831,"sitePW"
"siteDB...923",-0.3299936280139,462,2.15699758531213e-37,"siteDB"
"sitePW...924",-0.130495047958276,462,1.54434136756445e-07,"sitePW"
"siteDB...925",-0.369006007895481,463,5.68617996495942e-55,"siteDB"
"sitePW...926",-0.181225805267893,463,2.6188264966054e-15,"sitePW"
"siteDB...927",-0.353231731633919,464,9.96568970471159e-46,"siteDB"
"sitePW...928",-0.073970148605819,464,0.00169811152252811,"sitePW"
"siteDB...929",-0.303343225916174,465,9.34091665031624e-30,"siteDB"
"sitePW...930",0.063573188547872,465,0.00980397648936519,"sitePW"
"siteDB...931",0.0162046737014015,466,0.511750379850729,"siteDB"
"sitePW...932",0.0912569035547828,466,0.000239995121973246,"sitePW"
"siteDB...933",-0.184266784313475,467,1.77907314000893e-13,"siteDB"
"sitePW...934",0.0174777651272873,467,0.471435055632188,"sitePW"
"siteDB...935",0.0251743985657021,468,0.323203680205599,"siteDB"
"sitePW...936",0.149582296254155,468,1.30256540389284e-09,"sitePW"
"siteDB...937",-0.467889052639471,469,9.99912289051029e-81,"siteDB"
"sitePW...938",-0.10914548905076,469,2.35042217554885e-06,"sitePW"
"siteDB...939",-0.465388888634463,470,5.08867909712724e-80,"siteDB"
"sitePW...940",-0.212210616183988,470,1.21742584038573e-19,"sitePW"
"siteDB...941",-0.247734676438774,471,1.55167977104595e-23,"siteDB"
"sitePW...942",-0.0997225475869746,471,3.67146901644043e-05,"sitePW"
"siteDB...943",-0.315360537414227,472,1.80459799567283e-37,"siteDB"
"sitePW...944",-0.240668531731125,472,2.96265347170928e-22,"sitePW"
"siteDB...945",-0.0480253391196806,473,0.0553187562105525,"siteDB"
"sitePW...946",0.0144850284179601,473,0.571421830550314,"sitePW"
"siteDB...947",-0.477080298505359,474,8.16701515505395e-80,"siteDB"
"sitePW...948",-0.14426653638919,474,8.67262991423301e-10,"sitePW"
"siteDB...949",-0.105299619293277,475,2.34915957024806e-05,"siteDB"
"sitePW...950",0.0763154644684581,475,0.00176639649109623,"sitePW"
"siteDB...951",-0.128204744157095,476,3.20427360938339e-07,"siteDB"
"sitePW...952",-0.028166311547103,476,0.244374232182164,"sitePW"
"siteDB...953",-0.184721464787037,477,7.45239492462718e-13,"siteDB"
"sitePW...954",0.0876859232379951,477,0.000420548725527568,"sitePW"
"siteDB...955",-0.207340001477901,478,2.14450524526296e-17,"siteDB"
"sitePW...956",-0.097088441864,478,6.6892706904274e-05,"sitePW"
"siteDB...957",-0.36569850067946,479,7.03362433443285e-49,"siteDB"
"sitePW...958",-0.145733200165991,479,1.0114098844887e-09,"sitePW"
"siteDB...959",-0.244972391761032,480,9.54332711849607e-24,"siteDB"
"sitePW...960",-0.243027083268929,480,9.94069839527185e-23,"sitePW"
"siteDB...961",-0.271478920657575,481,3.03700745186763e-26,"siteDB"
"sitePW...962",-0.149996899066294,481,3.33976249369137e-09,"sitePW"
"siteDB...963",-0.45968027838461,482,2.28029549651935e-75,"siteDB"
"sitePW...964",0.0267190881886873,482,0.241133011669329,"sitePW"
"siteDB...965",-0.338319379691472,483,2.80529281662328e-41,"siteDB"
"sitePW...966",-0.174488701459284,483,9.22236004844125e-13,"sitePW"
"siteDB...967",-0.148244259548499,484,5.66720576873258e-10,"siteDB"
"sitePW...968",-0.0257749431753232,484,0.278243588391429,"sitePW"
"siteDB...969",-0.249500477554435,485,2.71642245623686e-22,"siteDB"
"sitePW...970",-0.0359709664493899,485,0.143141654222811,"sitePW"
"siteDB...971",-0.474003684096313,486,9.81887939716245e-87,"siteDB"
"sitePW...972",-0.274822915223076,486,1.78030943004116e-31,"sitePW"
"siteDB...973",-0.0962785799336439,487,9.97389864058617e-05,"siteDB"
"sitePW...974",0.104095581903699,487,1.23405871676606e-05,"sitePW"
"siteDB...975",-0.320345368219886,488,9.8476501981028e-41,"siteDB"
"sitePW...976",-0.326843030532598,488,1.61715524312716e-40,"sitePW"
"siteDB...977",-0.421045062536038,489,1.61518027503111e-69,"siteDB"
"sitePW...978",-0.297201823589085,489,6.72147162897723e-36,"sitePW"
"siteDB...979",-0.142140663824087,490,1.05021870358483e-08,"siteDB"
"sitePW...980",-0.0278375286749004,490,0.262658448963354,"sitePW"
"siteDB...981",-0.163532864294752,491,1.619681891738e-11,"siteDB"
"sitePW...982",-0.0404339884086062,491,0.0939020435905288,"sitePW"
"siteDB...983",-0.283035126264901,492,8.76820582064051e-27,"siteDB"
"sitePW...984",0.0894631285930325,492,0.000299964871333801,"sitePW"
"siteDB...985",-0.271608726231382,493,1.89830264485289e-28,"siteDB"
"sitePW...986",-0.110279486827544,493,2.76557026651364e-06,"sitePW"
"siteDB...987",-0.36123467464456,494,3.07541775822841e-49,"siteDB"
"sitePW...988",-0.182128501366497,494,2.66377485066696e-14,"sitePW"
"siteDB...989",-0.446469884627553,495,2.01221466315914e-73,"siteDB"
"sitePW...990",-0.175016876677795,495,8.16611624323427e-14,"sitePW"
"siteDB...991",-0.215786093619449,496,2.48659508386887e-17,"siteDB"
"sitePW...992",0.00595422725137495,496,0.807062442205672,"sitePW"
"siteDB...993",-0.224014203333445,497,1.17185546029599e-19,"siteDB"
"sitePW...994",-0.058436937719403,497,0.0152975516484737,"sitePW"
"siteDB...995",-0.424290462126075,498,4.94497114897446e-63,"siteDB"
"sitePW...996",-0.147586717584151,498,9.34879746606975e-10,"sitePW"
"siteDB...997",-0.223080990987813,499,1.19570931946885e-19,"siteDB"
"sitePW...998",-0.110534455028834,499,6.72378262931421e-06,"sitePW"
"siteDB...999",-0.423927329285487,500,4.64186001276628e-58,"siteDB"
"sitePW...1000",0.0682648036508808,500,0.00421851866208117,"sitePW"
